provinsi_id,kabupaten_id,kepadatan_penduduk,tingkat_pendidikan,tingkat_pengangguran,akses_air_bersih,akses_listrik,fasilitas_kesehatan,jalan_aspal,luas_sawah,pendapatan_perkapita,jenis_wilayah,kemiskinan
32,233,560.82,8.26,1.5,79.97,87.6,20,80.14,14304.65,1039528.64,urban,0
6,83,140.62,3.89,3.61,84.24,85.31,13,76.85,4222.42,2274164.78,urban,0
2,14,40.76,10.34,0.41,69.99,66.19,19,62.84,3867.1,1108628.96,urban,1
32,111,93.89,10.29,6.06,79.57,98.63,18,69.15,10648.78,1421970.7,rural,0
30,161,6.83,10.09,2.51,91.5,92.13,12,87.51,522.66,1160215.69,urban,0
11,155,115.87,8.14,6.35,79.63,87.19,14,50.0,5115.69,2460913.57,urban,0
3,331,154.45,9.25,1.45,89.63,75.1,12,85.99,4972.99,1475795.8,urban,0
11,356,59.96,9.96,2.19,89.44,80.0,10,40.38,4162.47,947316.83,rural,0
11,231,197.85,8.18,8.54,82.75,77.08,11,40.63,6574.03,4740469.05,rural,0
7,336,142.04,8.42,3.13,79.43,87.3,11,74.9,10781.03,2944349.95,urban,0
26,74,53.58,7.11,2.68,83.61,91.53,17,74.04,1525.96,4382927.46,urban,0
2,280,23.07,7.43,15.01,63.45,83.37,16,77.42,469.22,3517423.27,urban,0
13,364,19.18,6.85,12.92,86.87,94.14,14,68.24,1095.74,2677829.2,urban,0
31,223,301.85,10.04,13.47,40.81,94.65,14,63.99,2633.74,497021.94,urban,0
5,109,16.91,10.35,8.07,54.51,84.35,17,52.82,615.64,955690.41,urban,1
3,52,223.96,7.79,16.74,97.21,91.79,23,74.17,6202.15,849939.74,rural,0
1,366,18.26,5.09,1.49,91.79,78.69,15,59.62,1309.27,2065829.65,urban,0
22,237,266.5,10.73,0.12,91.68,89.79,12,33.29,10142.94,3190967.08,rural,0
30,82,8.64,12.28,3.25,74.29,89.63,12,77.45,2545.4,506296.42,rural,0
1,377,227.93,6.4,8.48,87.99,95.31,18,42.2,7674.88,4139075.14,rural,0
31,506,78.11,11.87,9.9,84.0,85.93,13,78.67,3.03,1814535.37,rural,0
12,340,297.86,6.98,9.23,91.41,92.22,16,61.8,41145.8,846831.4,urban,0
29,32,597.29,8.2,4.64,99.24,84.39,15,37.56,1085.66,6377377.11,urban,0
31,358,156.35,9.51,1.91,61.54,88.48,17,70.6,2260.45,996493.04,rural,0
1,101,13.56,6.63,4.55,61.72,94.35,12,51.59,4076.29,1140116.73,rural,1
4,215,15.18,7.96,2.12,97.43,73.43,19,77.3,5338.91,4219759.97,rural,0
33,41,1158.01,8.27,6.98,92.72,73.89,18,80.48,200.3,2627679.1,urban,0
23,338,18.03,7.7,9.6,48.97,78.93,15,48.69,2439.74,4142012.12,urban,0
23,176,470.89,5.31,2.56,98.36,83.19,13,87.54,7704.2,1364800.52,urban,1
16,168,38.23,8.88,6.5,73.24,91.85,13,70.7,5401.57,1267783.78,urban,0
6,125,1287.84,6.28,1.98,98.41,99.64,13,88.0,1077.63,1528222.95,urban,0
30,290,126.76,4.91,5.76,91.18,86.05,18,80.42,5460.61,7350672.12,rural,0
14,460,295.75,10.5,7.75,79.88,91.3,23,86.05,1067.24,1615393.03,rural,0
11,264,198.44,10.7,1.77,79.84,83.21,22,47.31,888.11,2073119.04,urban,0
23,9,850.72,9.46,6.68,75.01,84.0,18,76.18,7638.93,3575886.79,rural,0
13,113,10.6,7.86,7.34,55.62,88.18,15,48.22,4517.3,573824.08,urban,1
2,175,142.3,5.25,3.48,75.57,85.56,16,49.68,2346.93,2755379.96,rural,0
8,186,172.66,9.39,9.67,61.57,43.29,19,65.78,2165.86,1176730.33,rural,1
33,356,76.56,8.85,3.9,80.68,73.19,20,35.01,1957.27,1123660.34,urban,0
12,412,676.1,8.61,3.2,87.79,69.06,13,67.22,4460.05,4298627.59,urban,0
9,134,62.06,8.95,10.99,67.23,93.18,13,68.48,524.4,639421.09,urban,0
11,195,37.16,9.86,1.95,79.69,95.56,12,43.0,239.44,436943.05,rural,0
5,493,1580.17,13.04,8.9,74.55,82.41,15,26.95,2155.96,7044430.07,urban,0
7,34,1359.22,12.01,2.25,68.37,86.87,21,81.56,2380.35,931744.33,rural,0
34,358,208.39,9.62,6.12,79.51,72.81,8,49.88,7506.71,1989964.7,urban,0
26,297,168.63,5.46,5.79,94.61,88.25,16,74.62,4699.78,2621966.38,urban,0
25,309,230.02,11.21,9.19,70.11,93.94,8,67.85,11067.51,2019093.17,rural,0
5,243,84.28,9.85,4.42,75.23,77.73,22,52.11,1994.66,1128534.47,urban,1
30,214,319.0,9.18,6.06,77.02,93.92,9,45.79,4329.73,1249948.25,urban,0
19,198,44.84,5.84,9.86,90.58,84.31,23,34.96,4456.2,3080538.21,urban,0
27,141,21.55,7.14,1.97,70.05,82.97,17,62.06,6279.77,1466821.5,rural,1
33,389,10.07,7.15,9.24,60.69,98.77,15,92.36,3869.4,610316.03,rural,1
5,243,2803.4,2.53,8.62,90.24,76.94,15,76.03,1103.04,1454195.28,rural,1
11,330,232.17,6.22,8.06,71.15,71.09,13,58.33,47.73,1866746.65,rural,0
22,393,67.53,7.36,7.87,62.38,87.73,14,71.6,1202.33,1717788.93,urban,1
7,142,33.84,6.07,5.37,74.28,81.27,21,54.03,8756.31,389307.25,rural,1
4,252,652.94,8.76,6.15,61.51,79.16,20,78.88,1395.13,891688.83,rural,1
27,95,159.43,2.88,3.53,69.16,85.85,21,71.96,2072.95,3236598.07,urban,0
32,482,215.57,5.92,0.43,75.75,74.22,10,66.67,720.28,1225802.14,rural,1
19,18,32.72,1.79,13.9,98.19,78.8,17,67.88,1962.62,7862329.42,rural,0
26,223,65.77,7.68,2.7,81.87,71.4,22,74.78,4702.31,714470.43,rural,1
2,366,74.48,8.89,4.76,88.87,84.12,22,74.01,147.1,1319166.03,urban,0
29,150,166.5,8.28,1.94,91.1,78.43,17,56.23,3703.09,2208401.73,urban,0
12,243,1692.65,12.29,6.49,97.86,86.55,12,72.93,1214.91,896714.52,urban,0
26,323,79.09,9.55,4.21,94.9,75.74,14,33.09,655.11,1098136.74,rural,0
18,460,228.45,9.48,8.02,36.98,83.2,20,53.4,8354.25,1706695.08,urban,1
25,245,19.26,7.72,2.52,72.07,92.51,10,64.41,7712.5,1708610.94,urban,1
11,24,12.49,12.42,3.97,65.12,96.66,14,40.52,185.61,4188261.19,rural,0
29,64,3165.88,6.1,4.05,77.26,60.44,15,85.3,8971.62,545738.06,rural,1
29,20,26.62,11.8,8.72,81.94,76.2,7,54.74,962.15,1234514.94,rural,0
34,381,34.85,10.16,8.8,68.97,75.24,9,63.86,3599.52,2930271.58,rural,0
1,405,6.83,8.71,5.79,85.29,85.06,9,38.24,8081.66,902361.13,rural,0
29,255,150.19,6.89,9.2,84.19,94.31,12,56.25,4605.15,740789.43,rural,0
26,453,573.34,6.7,13.97,77.66,94.61,13,74.12,305.32,1344183.04,urban,1
22,274,1463.62,12.01,8.28,76.0,95.6,14,74.26,11508.93,814084.53,urban,0
13,461,394.68,11.34,2.19,74.01,80.0,20,66.11,1472.63,2448548.11,urban,0
30,160,51.04,12.22,3.85,73.85,86.51,10,80.48,1487.34,1134098.37,urban,0
32,350,1285.57,12.96,0.75,76.55,74.77,15,54.69,2122.14,1134648.61,rural,1
18,439,256.75,7.96,7.99,86.51,80.5,14,52.58,3793.82,1384534.15,urban,1
8,499,113.65,12.03,1.5,85.77,74.85,17,86.72,2347.51,1790813.23,urban,0
23,406,835.95,8.46,4.6,55.7,90.78,14,53.7,12887.88,1849968.71,urban,0
1,111,188.39,10.36,9.32,49.21,93.15,13,69.15,2041.46,1354298.99,urban,0
29,240,221.36,7.2,4.16,82.05,92.14,10,69.5,4123.8,4438907.65,urban,0
15,121,749.53,12.63,7.29,83.22,84.65,16,52.93,3493.39,16708479.28,urban,0
31,403,3558.29,9.8,22.38,90.04,93.57,16,58.56,18315.4,1561652.53,urban,0
28,292,12.05,12.19,4.11,67.59,96.57,19,35.61,1266.95,1031222.37,rural,0
18,71,1032.06,8.7,13.98,85.86,89.31,11,69.51,2665.43,2036440.44,urban,0
17,324,58.72,8.91,2.65,92.24,92.97,19,64.68,519.2,1626951.61,urban,0
10,499,217.78,6.63,7.42,81.57,91.16,15,65.62,555.05,4860011.65,urban,0
15,432,59.81,10.35,9.96,80.89,78.04,21,60.99,1887.46,1791616.38,urban,0
21,100,858.18,7.72,4.36,82.46,88.7,21,53.41,261.01,2358870.46,rural,0
23,4,17.45,8.82,1.65,66.36,93.94,16,68.0,3472.71,5606045.6,urban,0
12,457,457.65,13.0,2.27,53.61,99.44,26,80.32,332.0,896662.61,urban,0
17,345,8.15,7.86,5.45,58.19,71.99,12,85.71,793.41,1472683.39,rural,1
8,458,28.17,9.56,3.53,94.04,80.13,15,30.93,2599.06,3681101.82,urban,0
19,512,118.44,6.23,5.33,95.08,87.66,8,35.85,9016.81,2794931.19,rural,0
13,275,218.58,7.76,14.68,54.13,93.24,9,63.51,5995.4,1650021.75,urban,1
17,172,1774.59,12.07,3.4,86.01,90.1,15,67.09,994.43,1603919.14,urban,0
31,436,101.23,7.35,3.35,74.03,83.49,16,50.29,416.74,665097.13,urban,1
16,121,7.76,8.54,5.73,85.5,91.6,17,80.56,416.79,2043172.98,rural,0
30,221,160.45,6.94,3.1,54.31,96.82,13,49.1,211.42,5810449.92,rural,0
10,65,190.76,9.89,6.05,89.4,74.2,14,25.6,7263.95,1238603.91,rural,0
5,224,147.21,6.12,2.58,77.86,88.59,11,65.09,7080.48,1756376.42,rural,1
15,75,104.85,11.2,2.36,81.68,88.58,17,50.36,222.64,638378.32,rural,0
2,239,7.62,4.79,4.23,88.1,95.87,10,81.4,12563.46,1159161.75,urban,0
22,338,805.34,8.52,3.9,85.99,94.61,12,52.45,4375.24,1437202.12,rural,0
2,153,84.15,9.27,7.44,71.88,83.9,13,54.59,8030.01,582773.84,urban,1
28,432,190.13,2.66,5.43,66.38,92.87,15,80.5,1073.98,1456344.61,rural,1
8,360,2560.92,10.56,4.26,87.52,98.84,20,90.95,6999.39,3577359.28,rural,0
4,137,94.78,7.7,11.08,92.09,89.01,13,53.66,230.36,2266248.71,rural,0
21,355,98.67,9.01,6.91,95.32,79.98,16,54.61,819.04,5157312.04,urban,0
10,156,674.58,7.33,5.01,67.19,86.56,12,49.69,3987.05,1049907.17,urban,1
17,134,952.32,10.02,7.46,94.72,76.46,10,59.71,3818.79,797687.91,rural,0
19,27,51.15,6.67,3.77,55.54,64.64,8,66.62,16910.18,4433286.5,rural,0
9,5,101.1,8.58,1.91,81.47,86.25,9,73.32,10054.43,2048342.73,urban,0
29,398,65.88,10.69,3.14,86.18,93.47,18,75.0,77.38,1785298.71,rural,0
30,142,34.82,7.54,11.63,88.37,84.72,16,72.56,5280.99,705019.08,urban,1
16,492,500.12,10.18,6.87,52.19,81.32,13,73.98,9531.59,1715522.15,rural,1
6,333,19.54,7.82,9.03,41.68,91.03,18,74.19,1062.01,1484936.27,urban,1
33,91,49.02,9.1,6.3,83.36,88.48,8,62.55,631.79,2775597.15,rural,0
33,66,469.95,14.2,8.09,83.23,95.11,15,46.53,13666.9,3062226.0,urban,0
7,158,36.89,11.3,1.93,49.53,86.63,17,31.86,578.38,1055377.44,urban,0
10,51,778.94,5.94,19.45,71.33,82.44,23,77.67,8443.37,1765100.3,urban,1
22,454,38.6,7.0,3.73,83.4,81.59,11,72.33,2341.25,790143.81,urban,1
21,383,388.03,8.75,3.09,65.53,79.74,18,58.58,3041.63,333030.8,rural,1
13,293,94.03,7.71,1.28,71.64,94.94,13,91.49,14893.91,1622040.67,urban,1
2,329,521.85,8.58,1.26,94.02,94.81,13,76.68,12634.67,1930816.89,rural,0
1,94,41.95,7.09,4.99,56.93,94.97,15,58.83,2529.04,3511933.06,rural,0
30,99,151.54,8.33,3.32,75.0,79.51,15,58.52,29919.89,1935478.71,rural,0
34,71,112.93,10.33,5.45,74.95,58.34,15,71.68,1331.89,889388.52,urban,1
20,115,3318.3,6.47,5.0,94.25,89.64,16,77.17,1972.03,760426.56,urban,0
24,274,215.06,9.56,10.71,73.48,96.36,10,34.57,1495.28,1581415.5,rural,0
22,420,24.68,8.26,5.26,51.47,96.4,16,81.58,6117.21,2456865.89,rural,0
28,293,181.26,10.46,4.13,87.67,81.26,19,49.44,7697.43,956572.4,urban,0
29,165,974.27,13.16,1.76,82.03,82.91,15,83.11,1022.48,9654462.11,urban,0
19,330,239.27,11.1,12.33,64.06,81.99,21,61.99,1553.55,3199802.56,rural,0
14,129,109.67,7.98,7.98,87.96,89.15,11,76.4,7231.54,3469592.81,rural,0
31,371,138.76,8.79,4.73,57.02,92.29,20,96.14,5462.57,1624812.51,urban,0
12,224,39.76,7.2,4.21,69.26,77.26,9,89.05,14.16,1925235.58,rural,0
19,325,375.55,10.72,16.34,83.77,97.65,18,67.47,2049.64,1440626.56,urban,0
21,299,280.95,5.24,14.84,85.65,95.72,19,57.72,3579.7,419357.55,rural,0
8,38,16.68,7.44,2.66,90.08,89.7,18,76.79,15188.07,4552506.97,urban,0
24,452,46.52,8.83,9.63,59.99,67.07,12,62.36,985.03,728476.28,rural,1
14,243,66.13,12.58,4.26,83.87,61.3,10,23.9,8274.32,1653957.07,urban,0
7,181,681.46,9.26,1.16,86.94,87.95,13,44.53,169.35,2611127.58,urban,0
22,414,622.01,10.69,5.57,79.66,91.61,15,48.46,2700.87,4069476.05,urban,0
10,371,20.33,6.84,4.87,69.73,86.13,22,56.76,2473.29,2520694.65,rural,0
24,388,3899.98,9.92,7.84,90.22,77.51,10,63.31,4657.29,4426883.09,urban,0
3,31,20.96,6.05,2.21,65.3,81.42,17,90.66,3572.06,3681558.04,urban,0
33,333,128.54,9.64,1.18,68.86,83.39,17,28.92,7040.64,1425030.94,rural,1
6,421,15.83,8.25,7.99,70.41,93.95,23,36.7,4707.2,1495468.97,rural,0
16,283,178.83,10.01,3.82,90.15,66.18,11,55.48,1696.29,2722290.3,urban,0
10,316,612.6,8.8,2.43,68.08,97.35,15,72.34,3628.46,2344391.22,urban,0
1,326,110.7,6.35,2.44,70.93,89.07,24,48.96,4134.12,1587753.15,urban,1
2,514,129.92,8.82,4.63,84.8,99.59,13,56.81,1939.72,1478144.65,rural,0
19,253,90.71,8.49,6.99,87.52,98.4,17,40.72,7801.67,6157939.55,rural,0
22,159,125.2,9.73,1.33,84.72,94.89,24,66.99,8049.02,747088.42,urban,0
31,494,44.72,11.13,3.02,92.75,89.42,6,35.81,5014.12,1919665.84,rural,0
20,116,19.64,7.02,3.22,82.78,90.27,11,58.33,3605.96,4113839.88,urban,0
10,133,121.04,10.69,11.66,73.09,78.8,17,49.42,865.91,7675323.63,urban,0
29,473,310.62,8.31,3.13,97.39,90.37,11,72.09,6050.55,2980503.27,urban,0
2,236,423.09,4.79,1.85,62.67,57.12,10,42.67,30322.29,2949331.56,rural,0
9,7,683.52,6.76,5.01,81.44,96.01,17,40.96,2396.96,820077.05,rural,0
25,379,765.99,8.64,3.72,87.29,71.09,17,47.5,4194.9,2608881.99,rural,0
6,141,35.67,8.26,2.36,84.03,80.82,20,28.32,5737.8,1284661.15,urban,0
19,214,3.97,8.55,3.23,83.56,88.31,13,36.2,6045.07,3654857.82,urban,0
4,353,62.7,9.54,5.61,90.94,91.12,11,54.06,11936.61,3695563.54,urban,0
31,172,127.06,3.94,9.35,98.92,95.55,9,61.72,397.11,1076700.56,rural,0
14,401,987.82,5.66,0.98,71.39,92.74,18,71.15,7561.91,3470321.47,urban,0
29,314,45.24,8.88,8.13,93.17,58.91,17,81.95,1953.98,1377118.52,rural,0
23,505,14.84,10.36,2.92,59.43,87.67,12,73.05,5549.63,1213113.64,urban,0
27,318,25.66,5.79,3.64,91.01,97.76,16,76.44,887.19,1392872.05,urban,0
26,258,149.51,5.68,9.27,81.64,94.62,12,60.76,9745.7,1357787.6,urban,0
20,210,124.53,9.12,5.74,95.27,86.2,22,60.06,3980.33,1832815.03,rural,0
30,398,754.66,9.8,2.59,76.38,88.11,8,56.08,2722.15,2386130.62,rural,0
23,208,134.15,8.95,2.91,73.01,91.58,12,50.57,9576.04,1080439.23,urban,0
8,13,251.17,7.12,8.01,84.61,92.05,12,68.0,3183.22,945974.95,urban,0
19,235,884.47,7.49,4.62,59.65,79.89,21,66.51,2472.08,5418667.11,rural,0
9,484,532.86,7.47,4.06,61.65,95.26,12,44.89,22465.33,656970.61,rural,1
26,442,39.71,10.82,3.78,60.7,86.3,18,67.28,921.77,459674.6,urban,0
22,314,38.18,8.99,3.8,47.86,82.43,22,46.35,4689.85,4002557.14,urban,0
7,230,63.09,7.02,2.07,75.33,86.55,5,65.86,9094.88,187074.98,urban,1
12,128,24.13,3.11,14.95,69.79,88.03,13,77.3,6149.55,4124525.85,urban,0
7,132,123.92,7.26,1.21,69.35,89.88,16,54.37,15461.07,1927499.64,rural,0
14,259,98.09,5.3,3.53,96.71,83.57,11,88.21,6895.84,2090052.44,urban,0
31,74,150.74,11.06,5.32,95.59,93.45,15,57.6,4353.72,3521389.0,urban,0
33,135,22.84,4.91,1.36,76.76,92.57,15,34.65,3709.0,1341678.97,urban,1
19,151,201.63,8.59,7.3,82.42,91.98,21,53.56,4389.42,3498971.57,urban,0
3,70,93.13,6.39,7.24,69.19,99.32,12,47.44,6237.11,1320598.38,rural,1
28,38,47.63,3.84,1.86,71.32,96.91,15,85.4,4648.21,1995660.35,rural,0
4,249,491.96,7.77,1.84,69.82,94.47,11,70.22,2429.52,2473174.74,rural,0
14,191,140.46,5.34,4.86,73.12,88.32,15,51.57,1351.41,1044470.03,urban,1
17,210,407.55,8.6,4.11,56.48,78.92,17,27.26,2767.77,2600243.11,rural,0
6,215,21.09,9.04,6.1,90.27,93.14,15,45.07,6021.47,3462920.31,rural,0
19,143,454.96,9.9,10.54,70.64,94.68,11,70.64,3759.82,875206.69,urban,0
5,406,205.62,5.72,1.54,82.9,88.3,10,42.5,4760.23,4955561.2,urban,0
32,446,1348.32,9.52,8.34,99.05,95.08,9,64.64,257.87,2468375.27,urban,0
8,83,53.6,7.49,7.54,85.22,93.31,20,58.93,801.95,3335878.92,rural,0
15,333,225.51,5.77,5.56,87.23,84.97,10,41.87,266.59,5647711.22,urban,0
2,39,40.53,9.08,13.06,70.19,96.69,14,51.78,830.3,1563778.71,rural,0
23,47,85.72,10.85,7.99,80.03,87.11,15,30.98,9063.92,4718568.77,urban,0
6,302,109.09,12.66,4.45,76.12,73.65,13,40.05,7732.03,4014787.75,urban,0
16,379,63.44,8.11,6.06,66.85,82.72,13,70.46,5474.59,10314474.58,urban,0
4,362,66.64,7.1,15.25,71.59,90.99,20,68.17,993.19,1227854.67,urban,1
24,245,387.97,5.82,11.73,72.4,93.64,13,80.27,3916.62,774767.11,urban,1
16,152,70.89,10.51,1.38,73.71,84.5,14,64.92,1213.23,1216545.29,rural,1
4,150,474.02,6.85,5.45,69.12,90.18,20,60.77,5382.46,369230.59,rural,1
3,361,124.14,6.72,3.58,80.62,92.57,18,73.54,11959.61,3448255.95,urban,0
27,11,1185.1,7.07,12.53,67.27,81.36,26,55.71,720.76,825671.42,rural,1
9,36,28.31,13.22,3.31,77.31,87.0,9,40.33,1301.07,645475.58,rural,0
34,53,217.59,13.58,2.73,94.65,97.95,13,58.12,876.2,1550562.65,rural,0
20,237,69.71,9.84,10.58,66.66,89.35,19,46.63,11416.8,8582643.62,rural,0
18,131,50.66,11.4,1.45,61.16,83.51,13,66.62,944.91,6852574.77,rural,0
5,118,98.27,10.53,11.48,76.72,76.83,16,55.77,1939.47,8484253.17,urban,0
7,24,64.6,13.84,21.1,79.54,88.44,11,50.24,203.24,1986233.43,urban,0
6,255,795.68,6.51,5.18,63.93,92.48,11,36.36,6232.27,1258434.58,rural,1
19,33,43.45,11.02,6.73,68.53,99.57,13,75.01,7586.35,544699.22,rural,0
19,149,154.59,11.06,2.61,80.5,80.84,16,51.81,8550.4,1018873.83,urban,0
22,324,17.0,7.5,2.42,70.52,79.39,16,57.54,5612.11,4248272.36,rural,0
2,21,122.45,11.53,11.63,76.09,87.56,13,83.22,397.07,1583944.1,rural,0
7,35,73.51,4.18,2.24,83.68,82.93,19,71.93,3343.73,2736165.19,urban,0
25,259,78.94,5.02,6.4,68.77,90.82,12,31.15,9732.3,1879400.25,urban,0
8,374,8011.18,10.3,9.0,86.69,68.37,16,41.24,6404.74,1548179.86,urban,0
9,10,143.39,7.66,15.22,84.27,59.26,15,49.75,13930.27,5127286.66,rural,0
34,51,70.03,5.69,16.85,55.86,94.25,12,86.13,3740.55,2030299.03,urban,0
3,461,127.33,6.72,10.02,79.05,75.08,8,78.32,2833.15,1567175.4,urban,1
15,443,212.26,6.5,3.21,88.39,73.29,13,60.27,28672.04,2282463.75,urban,0
22,508,58.8,9.64,1.41,79.79,81.57,22,34.48,5331.24,2211750.93,rural,0
28,511,134.56,6.46,1.0,89.69,92.73,20,65.5,4217.32,3622277.73,urban,0
32,178,176.9,9.9,2.23,69.78,80.42,9,35.13,1425.47,4522125.06,urban,0
2,68,698.62,8.9,12.66,61.9,92.61,14,76.68,4186.77,786736.46,urban,0
11,350,199.31,6.39,10.37,78.69,85.67,11,73.57,812.56,4790300.07,urban,0
25,436,148.86,7.44,1.67,73.65,80.86,19,68.26,142.04,2853488.44,rural,0
21,473,193.06,9.63,0.71,89.59,89.23,11,45.64,5014.44,4437577.71,rural,0
7,429,11.75,7.42,8.23,85.91,96.04,10,85.52,489.55,2847541.35,rural,0
31,178,1404.55,9.26,9.08,91.54,86.16,16,58.71,683.39,2750930.01,rural,0
31,39,163.6,7.79,7.33,57.22,71.67,16,30.49,6056.3,1124925.99,rural,1
7,407,120.52,9.67,2.51,58.79,76.41,13,77.76,4842.86,765793.39,rural,1
11,37,427.03,5.95,10.98,83.37,57.53,12,52.01,2038.04,2064027.62,urban,0
4,122,1014.94,5.32,4.27,81.01,81.05,20,77.64,760.27,2147221.14,urban,0
2,11,13.49,10.65,6.46,63.59,75.09,15,51.97,1827.4,1704716.84,rural,1
5,286,34.34,11.14,1.07,76.51,85.34,9,72.21,3343.14,3235509.9,urban,0
34,273,18.28,10.99,7.71,78.68,84.98,16,77.51,7981.93,2486139.62,rural,0
5,471,12.59,6.51,5.19,71.04,94.4,12,32.28,8843.83,2150055.98,urban,0
14,41,204.37,8.92,4.47,92.85,89.13,22,63.55,764.95,1503308.6,rural,0
13,177,416.94,9.39,7.61,85.93,90.61,12,46.94,9204.83,2055368.79,urban,0
24,118,81.23,8.29,9.28,83.81,94.9,11,53.89,8404.33,6992496.51,urban,0
18,393,39.41,8.51,11.57,67.43,97.26,17,77.29,11192.41,1357360.81,urban,0
20,449,279.58,8.0,13.2,70.84,82.68,15,37.28,3936.58,534789.56,urban,1
21,298,20.81,7.41,5.57,50.61,79.8,12,81.85,10001.92,389798.19,rural,1
33,31,2996.14,8.18,1.95,61.22,53.38,18,73.3,7668.48,5282048.74,urban,0
34,90,11.99,9.29,4.61,85.46,86.76,12,30.94,1429.96,535235.89,rural,0
3,472,217.01,7.81,1.61,93.16,68.74,13,66.75,11241.56,1494072.23,rural,1
7,470,11.66,10.13,0.77,56.09,79.87,12,31.79,6343.65,413837.81,rural,1
29,416,309.66,8.93,2.17,93.77,90.86,19,78.08,2578.72,811451.46,rural,0
6,454,166.49,6.42,4.05,72.95,94.34,15,79.91,5902.19,2159351.86,rural,0
1,452,77.2,7.53,6.73,89.94,59.16,10,69.92,2132.92,1438896.9,rural,1
26,325,69.18,8.6,5.38,72.83,65.45,12,55.82,6666.64,373191.92,rural,1
16,232,80.7,10.96,10.11,50.2,96.7,18,81.81,3888.31,1278296.36,rural,0
21,513,121.32,11.79,1.93,81.64,60.55,15,89.5,1808.89,1849949.22,urban,0
14,162,40.2,12.32,5.2,71.75,89.32,15,66.22,533.59,717475.01,rural,0
31,156,23.5,10.38,6.73,87.94,74.96,10,65.24,8822.54,1202403.89,urban,0
15,36,3614.05,9.08,17.24,89.07,83.48,14,48.82,981.92,4588521.1,urban,0
12,41,126.81,11.21,10.26,66.8,77.74,18,57.1,2145.45,2262002.9,rural,0
34,150,25.1,12.7,14.88,75.65,97.32,14,43.01,7062.76,2799688.66,urban,0
6,249,687.49,11.08,12.11,89.9,74.59,16,20.81,1675.35,686047.59,rural,0
20,92,83.32,10.07,6.43,85.85,77.1,14,41.75,3692.69,1098192.69,rural,0
3,308,181.35,9.36,5.41,76.27,97.39,23,42.3,1069.15,1450464.94,urban,0
9,305,129.86,9.62,7.49,95.76,63.22,13,62.34,3853.56,3166495.68,urban,0
18,299,52.56,8.58,1.88,81.84,57.16,14,66.29,18583.54,2098706.69,urban,0
30,447,207.55,12.45,1.26,88.05,96.73,14,80.88,3302.95,778711.64,urban,0
26,275,980.73,9.46,7.56,97.23,78.09,15,71.75,9714.25,2844119.43,urban,0
8,207,28.11,9.23,5.97,87.97,89.17,14,31.38,4582.46,776058.78,urban,0
24,74,255.05,12.2,1.11,70.24,77.33,14,69.31,2273.26,1030982.46,urban,1
26,340,18.36,9.9,4.65,96.65,92.25,10,57.14,4049.9,5491846.57,urban,0
32,105,171.26,5.4,7.16,67.64,89.47,16,62.59,24248.78,1736816.66,urban,1
31,85,72.41,9.1,4.5,91.95,91.43,13,53.7,3363.04,1898867.56,urban,0
28,48,90.22,11.29,3.59,92.71,83.43,12,85.03,2287.6,1618367.54,rural,0
29,55,14.96,7.23,6.32,93.28,66.28,17,70.74,2381.64,1212250.39,urban,1
25,76,350.49,2.05,6.92,69.06,82.47,14,70.55,1361.23,2391324.38,urban,0
22,437,59.12,7.87,0.5,96.91,90.62,17,58.16,1135.19,3339979.42,urban,0
12,374,309.92,7.25,8.95,47.35,96.56,8,84.11,5064.66,580602.11,urban,1
11,295,278.9,7.08,2.78,89.97,83.46,12,70.44,6920.58,1276818.59,rural,1
14,106,215.01,8.28,9.46,69.02,89.22,7,45.39,635.97,2673196.93,rural,0
1,147,27.08,14.14,4.15,92.52,75.98,10,72.09,3379.93,7109288.51,rural,0
2,41,43.03,7.89,4.13,74.33,96.83,15,43.32,3977.66,10161671.01,urban,0
30,391,119.92,7.82,13.68,90.37,92.83,20,68.63,2067.17,1800027.53,rural,0
25,314,101.83,7.37,4.75,89.42,88.13,14,55.91,7357.1,2803459.74,rural,0
27,392,1548.54,6.68,12.84,89.44,80.43,8,66.3,6359.73,2183646.95,urban,0
7,155,31.19,10.51,0.61,75.29,86.79,18,83.82,7773.67,2338444.08,urban,0
21,471,2036.15,14.22,9.52,85.32,92.6,19,33.83,517.3,4055591.97,urban,0
19,186,11.18,12.7,0.45,95.21,76.21,16,65.35,12348.23,7628466.65,urban,0
15,186,73.01,9.54,11.87,68.83,97.62,19,94.4,506.5,1357265.07,rural,0
17,504,92.86,8.09,1.07,67.17,94.08,15,80.47,4194.41,6848029.64,urban,0
17,89,1062.42,9.94,17.1,87.24,72.06,18,84.92,6939.01,1084739.33,urban,0
4,274,64.37,9.24,2.44,74.52,97.66,16,89.81,26.83,979037.67,urban,0
34,209,195.39,10.56,2.43,60.46,90.86,16,87.55,5800.96,5845808.2,urban,0
16,477,69.36,4.5,8.91,83.68,88.79,14,32.2,9729.71,2721729.11,urban,0
17,395,258.41,7.94,13.86,80.35,65.58,7,58.99,193.38,1164518.82,urban,1
34,237,345.41,7.05,1.8,85.27,90.7,20,62.96,1109.93,3841751.66,urban,0
23,85,5083.38,3.87,1.23,91.38,76.99,10,42.2,4837.7,15203852.92,urban,0
31,471,40.72,7.69,2.49,83.2,80.62,11,55.04,4951.81,1006318.01,urban,1
7,479,641.16,8.42,4.23,94.83,81.98,22,33.28,1864.57,911030.19,rural,0
